Row,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20,y
104485,-7.7e-06,0,6.349e-06,1.257e-05,1.911e-05,2.592e-05,3.471e-05,4.554e-05,6.292e-05,7.453e-05,0.0001149,0.0001541,0.0001883,0.0002365,0.0004824,0.000704,-6.97e-06,2.886e-06,1.094e-05,1.893e-05,2.722e-05,3.561e-05,4.688e-05,6.079e-05,8.03e-05,9.727e-05,0.0001469,0.000212,0.0002461,0.0003058,0.0005998,0.0008895,1.208e-05,2.521e-05,3.786e-05,5.409e-05,6.712e-05,7.955e-05,0.0001016,0.0001138,0.0001457,0.0001678,0.0001789,0.0002785,0.0003247,0.0003948,0.0006839,0.0009807,-2.6e-05,-2.08e-05,-1.63e-05,-1.2e-05,-7.38e-06,-2.03e-06,4.469e-06,1.315e-05,2.655e-05,3.755e-05,7.416e-05,0.0001205,0.0001484,0.0002009,0.0004907,0.0007881,-2.38e-05,-1.81e-05,-1.33e-05,-8.59e-06,-3.55e-06,2.131e-06,9.023e-06,1.837e-05,3.302e-05,4.512e-05,8.856e-05,0.0001425,0.0001803,0.0002458,0.0005407,0.0008367,-19.7
115414,-4.29e-06,0,3.795e-06,7.683e-06,1.212e-05,1.745e-05,2.407e-05,3.303e-05,4.641e-05,5.697e-05,8.249e-05,0.0001119,0.0001257,0.0001451,0.0003204,0.0005236,-1.25e-05,-7.5e-06,-2.4e-06,3.31e-06,9.924e-06,1.754e-05,2.575e-05,3.579e-05,4.895e-05,5.875e-05,8.569e-05,0.0001261,0.0001506,0.0002138,0.000496,0.0007613,4.081e-05,5.443e-05,6.591e-05,7.573e-05,8.565e-05,9.772e-05,0.000113,0.0001298,0.0001584,0.0001802,0.0002256,0.0002683,0.0003136,0.0003742,0.0006747,0.0009633,-5.39e-06,1.583e-07,5.028e-06,9.843e-06,1.491e-05,2.058e-05,2.721e-05,3.571e-05,4.863e-05,5.903e-05,8.969e-05,0.0001334,0.0001586,0.0002014,0.0004606,0.0007314,1.932e-05,2.961e-05,3.795e-05,4.616e-05,5.439e-05,6.299e-05,7.41e-05,8.676e-05,0.0001071,0.0001241,0.0001688,0.0002263,0.000257,0.0003116,0.0005706,0.0008467,-41.01
84356,-6.58e-06,0,5.532e-06,1.078e-05,1.61e-05,2.209e-05,2.949e-05,3.883e-05,5.324e-05,6.592e-05,0.0001012,0.0001398,0.0001688,0.0002167,0.000447,0.0006685,-3.31e-06,4.962e-06,1.219e-05,1.882e-05,2.618e-05,3.454e-05,4.401e-05,5.553e-05,7.498e-05,9.221e-05,0.0001244,0.0001965,0.0002257,0.0002886,0.0005641,0.0008558,1.844e-05,3.516e-05,4.623e-05,6.057e-05,7.123e-05,8.738e-05,0.0001028,0.0001227,0.0001554,0.0001976,0.0002172,0.0002743,0.0003026,0.0003828,0.0006798,0.000992,-2.69e-05,-2.23e-05,-1.82e-05,-1.39e-05,-9.13e-06,-3.47e-06,3.412e-06,1.304e-05,2.754e-05,3.987e-05,7.962e-05,0.0001258,0.0001534,0.0002036,0.0004873,0.0007974,-1.25e-05,-5.22e-06,1.555e-06,8.768e-06,1.731e-05,2.594e-05,3.662e-05,5.149e-05,7.3e-05,9.125e-05,0.0001436,0.0002046,0.0002426,0.0003018,0.0005942,0.0009077,-24.077
54953,-8.82e-06,0,7.873e-06,1.605e-05,2.391e-05,3.268e-05,4.162e-05,5.556e-05,7.643e-05,9.171e-05,0.000128,0.0001706,0.0002024,0.0002546,0.000472,0.0006797,-1.22e-05,-5.06e-06,1.823e-06,9.6e-06,1.859e-05,2.926e-05,3.979e-05,5.18e-05,6.881e-05,8.698e-05,0.0001296,0.0001656,0.0002044,0.000249,0.0004663,0.0006603,-2.24e-05,-1.67e-05,-1.17e-05,-6.8e-06,-1.02e-06,5.922e-06,1.811e-05,3.465e-05,5.162e-05,6.496e-05,0.0001168,0.00016,0.0001875,0.0002345,0.0004616,0.0006893,-1.7e-05,-1.12e-05,-6.72e-06,-2.57e-06,1.426e-06,5.457e-06,9.734e-06,1.451e-05,2.043e-05,2.456e-05,3.525e-05,4.718e-05,5.382e-05,6.944e-05,0.0003625,0.000561,-3.52e-05,-3.11e-05,-2.79e-05,-2.5e-05,-2.23e-05,-1.96e-05,-1.67e-05,-1.33e-05,-8.88e-06,-5.57e-06,4.051e-06,1.636e-05,2.319e-05,3.595e-05,0.0001168,0.0002839,0.0
44324,-4.5e-06,0,4.2e-06,8.79e-06,1.435e-05,2.133e-05,3.026e-05,4.195e-05,5.838e-05,6.959e-05,0.0001002,0.0001375,0.0001541,0.0001807,0.0003588,0.0005565,-6.79e-06,-8.27e-07,5.616e-06,1.264e-05,1.943e-05,2.628e-05,3.428e-05,4.378e-05,5.702e-05,6.683e-05,9.544e-05,0.0001385,0.0001607,0.0002144,0.0004992,0.0007529,4.746e-05,5.951e-05,6.996e-05,8.036e-05,9.01e-05,0.0001019,0.0001171,0.0001334,0.0001575,0.0001702,0.0002234,0.0002865,0.0003215,0.0003804,0.000661,0.0008942,1.085e-06,6.994e-06,1.224e-05,1.736e-05,2.271e-05,2.881e-05,3.629e-05,4.569e-05,6.009e-05,7.184e-05,0.000105,0.0001576,0.0001871,0.0002388,0.0005256,0.0008029,2.652e-05,3.728e-05,4.577e-05,5.451e-05,6.326e-05,7.241e-05,8.377e-05,9.919e-05,0.0001197,0.000136,0.0001762,0.0002377,0.0002676,0.000326,0.0005892,0.0008359,-41.01
120691,-8.02e-06,0,6.709e-06,1.322e-05,1.966e-05,2.679e-05,3.476e-05,4.541e-05,6.2e-05,7.129e-05,0.0001018,0.0001627,0.0001897,0.0002386,0.0004803,0.0007074,-5.74e-06,3.436e-06,1.085e-05,1.864e-05,2.735e-05,3.701e-05,4.79e-05,6.181e-05,8.147e-05,9.851e-05,0.0001466,0.0002114,0.0002466,0.0003125,0.0006177,0.0009018,1.502e-05,3.066e-05,4.018e-05,5.369e-05,7.237e-05,8.083e-05,0.0001018,0.0001118,0.0001556,0.0002269,0.0002378,0.0002454,0.0003041,0.0003802,0.0006645,0.0009509,-2.59e-05,-2.06e-05,-1.62e-05,-1.18e-05,-7.13e-06,-1.82e-06,4.558e-06,1.27e-05,2.496e-05,3.535e-05,6.581e-05,0.000113,0.0001386,0.0001866,0.0004773,0.0007736,-2.51e-05,-1.92e-05,-1.43e-05,-9.48e-06,-4.43e-06,1.074e-06,7.662e-06,1.655e-05,3.046e-05,4.216e-05,7.061e-05,0.0001416,0.000177,0.0002363,0.0005299,0.0008322,-19.7
70219,-8.72e-06,0,7.287e-06,1.436e-05,2.302e-05,3.205e-05,4.145e-05,5.371e-05,7.291e-05,8.363e-05,0.0001423,0.0001787,0.0002041,0.0002495,0.0004613,0.0006561,-1.4e-05,-6.21e-06,1.638e-06,9.991e-06,1.856e-05,2.798e-05,3.859e-05,5.113e-05,7.178e-05,8.488e-05,0.0001279,0.0001727,0.0001997,0.0002472,0.000457,0.0006416,-2.32e-05,-1.71e-05,-1.18e-05,-6.59e-06,-2.65e-07,7.966e-06,1.865e-05,3.386e-05,5.162e-05,6.27e-05,0.0001135,0.0001598,0.0001993,0.0002539,0.0004634,0.0006686,-1.77e-05,-1.22e-05,-7.73e-06,-3.7e-06,1.197e-07,3.927e-06,7.906e-06,1.236e-05,1.794e-05,2.183e-05,3.192e-05,4.27e-05,4.876e-05,6.443e-05,0.000364,0.0005374,-3.6e-05,-3.2e-05,-2.88e-05,-2.6e-05,-2.33e-05,-2.06e-05,-1.77e-05,-1.43e-05,-9.86e-06,-6.42e-06,3.129e-06,1.614e-05,2.367e-05,3.826e-05,0.0001242,0.0002907,0.0
121931,-7.86e-06,0,6.739e-06,1.326e-05,1.979e-05,2.661e-05,3.505e-05,4.772e-05,6.683e-05,8.147e-05,0.0001263,0.0001589,0.0001839,0.000245,0.0004716,0.0006794,-8.69e-06,-4.02e-07,6.506e-06,1.396e-05,2.136e-05,2.879e-05,3.794e-05,5.024e-05,7.058e-05,8.565e-05,0.0001295,0.0001826,0.0002078,0.00026,0.0004918,0.000705,-5.1e-06,6.933e-06,1.689e-05,2.437e-05,3.284e-05,4.506e-05,5.661e-05,7.594e-05,9.91e-05,0.0001123,0.0001575,0.000205,0.0002416,0.0003071,0.0005506,0.0007562,-2.15e-05,-1.66e-05,-1.29e-05,-9.71e-06,-6.63e-06,-3.54e-06,-2.76e-07,3.424e-06,8.143e-06,1.152e-05,1.996e-05,3.197e-05,3.881e-05,5.901e-05,0.0002703,0.0004642,-3.22e-05,-2.84e-05,-2.53e-05,-2.25e-05,-1.98e-05,-1.7e-05,-1.39e-05,-1.03e-05,-5.53e-06,-1.9e-06,7.966e-06,2.376e-05,3.399e-05,5.807e-05,0.0001769,0.0003627,-9.988
11900,-5.82e-06,0,5.032e-06,9.822e-06,1.471e-05,2.011e-05,2.658e-05,3.567e-05,4.833e-05,5.909e-05,8.907e-05,0.0001385,0.0001686,0.0002145,0.0004471,0.0006665,-7.32e-06,4.296e-07,6.882e-06,1.3e-05,1.939e-05,2.649e-05,3.548e-05,4.727e-05,6.575e-05,7.785e-05,0.0001394,0.0001899,0.0002231,0.0002822,0.0005642,0.0008285,2.411e-05,3.596e-05,4.795e-05,6.013e-05,7.444e-05,8.738e-05,0.0001033,0.0001244,0.0001521,0.0001763,0.0002298,0.0002737,0.0003211,0.0003858,0.0006743,0.00098,-2.61e-05,-2.17e-05,-1.78e-05,-1.37e-05,-9.19e-06,-3.79e-06,3.008e-06,1.22e-05,2.723e-05,3.928e-05,7.867e-05,0.0001347,0.0001618,0.0002123,0.0004907,0.0007798,-8.89e-06,-9.86e-07,6.309e-06,1.331e-05,2.146e-05,3.033e-05,4.191e-05,5.787e-05,7.953e-05,9.668e-05,0.0001394,0.0002121,0.0002495,0.0003121,0.0005986,0.0008987,-24.077
38120,-7.03e-06,0,6.004e-06,1.165e-05,1.749e-05,2.423e-05,3.131e-05,4.075e-05,5.632e-05,6.532e-05,9.518e-05,0.0001612,0.0001925,0.0002404,0.0004957,0.0007275,-1.13e-05,-2.72e-06,4.504e-06,1.149e-05,1.949e-05,2.84e-05,3.835e-05,5.269e-05,7.247e-05,8.857e-05,0.0001335,0.0001918,0.0002295,0.0002849,0.0005656,0.0008209,1.426e-05,2.858e-05,4.156e-05,5.339e-05,6.62e-05,7.866e-05,9.811e-05,0.0001171,0.0001487,0.00017,0.0002175,0.0002664,0.0003091,0.0003791,0.000689,0.0009688,-3.11e-05,-2.6e-05,-2.17e-05,-1.77e-05,-1.35e-05,-8.97e-06,-3.66e-06,3.106e-06,1.348e-05,2.288e-05,5.278e-05,0.0001046,0.0001317,0.000186,0.0004543,0.0007383,-1.98e-05,-1.39e-05,-9.23e-06,-4.67e-06,4.255e-07,6.201e-06,1.309e-05,2.224e-05,3.817e-05,5.489e-05,9.278e-05,0.0001523,0.0001877,0.0002485,0.0005369,0.0008109,-21.034
154602,-8.68e-06,0,7.337e-06,1.499e-05,2.291e-05,3.138e-05,4.185e-05,5.435e-05,7.222e-05,8.615e-05,0.0001106,0.0001706,0.000205,0.0002524,0.0004779,0.0006616,-8.45e-06,-3.87e-07,6.848e-06,1.461e-05,2.378e-05,3.245e-05,4.266e-05,5.481e-05,7.27e-05,8.865e-05,0.0001298,0.0001804,0.0002105,0.0002587,0.000478,0.0006791,-2.27e-05,-1.68e-05,-1.19e-05,-7.15e-06,-1.53e-06,5.973e-06,1.683e-05,3.365e-05,4.798e-05,6.131e-05,0.0001234,0.0001639,0.0002006,0.000252,0.0004913,0.0006901,-1.82e-05,-1.23e-05,-7.75e-06,-3.59e-06,4.334e-07,4.512e-06,8.826e-06,1.366e-05,1.962e-05,2.37e-05,3.388e-05,4.568e-05,5.18e-05,6.559e-05,0.000364,0.0005607,-3.61e-05,-3.2e-05,-2.88e-05,-2.6e-05,-2.33e-05,-2.06e-05,-1.77e-05,-1.43e-05,-9.77e-06,-6.35e-06,3.484e-06,1.654e-05,2.406e-05,3.875e-05,0.0001262,0.0002986,0.0
12503,-7.59e-06,0,6.557e-06,1.273e-05,1.924e-05,2.664e-05,3.557e-05,4.672e-05,6.225e-05,7.527e-05,0.0001022,0.0001624,0.0001908,0.0002403,0.0004825,0.0007184,-6.57e-06,2.723e-06,1.074e-05,1.875e-05,2.698e-05,3.587e-05,4.577e-05,5.998e-05,7.945e-05,9.664e-05,0.0001574,0.0002211,0.0002578,0.0003257,0.0006357,0.0009434,1.041e-05,2.5e-05,3.664e-05,4.776e-05,6.016e-05,7.517e-05,9.077e-05,0.0001097,0.0001344,0.0001549,0.0002238,0.0002902,0.000326,0.0003916,0.000718,0.0010351,-2.84e-05,-2.32e-05,-1.87e-05,-1.42e-05,-9.44e-06,-3.8e-06,3.203e-06,1.264e-05,2.807e-05,4.084e-05,8.542e-05,0.000136,0.0001713,0.0002307,0.0005492,0.0008729,-2.67e-05,-2.06e-05,-1.54e-05,-1.05e-05,-5.25e-06,8.606e-07,8.453e-06,1.897e-05,3.541e-05,4.873e-05,9.262e-05,0.000157,0.0001921,0.0002589,0.0005709,0.0008817,-17.992
78549,-7.31e-06,0,6.835e-06,1.31e-05,1.935e-05,2.59e-05,3.343e-05,4.444e-05,6.026e-05,7.123e-05,0.0001123,0.0001632,0.0001962,0.0002426,0.0004848,0.0007157,-5.77e-06,2.743e-06,1.032e-05,1.813e-05,2.632e-05,3.5e-05,4.51e-05,5.944e-05,7.846e-05,9.561e-05,0.0001371,0.0002175,0.0002471,0.0003084,0.0006004,0.0008951,1.237e-05,2.444e-05,3.725e-05,5.183e-05,6.387e-05,7.865e-05,9.543e-05,0.0001188,0.0001455,0.0002098,0.0002195,0.000262,0.0003116,0.0003896,0.0007001,0.0009933,-2.7e-05,-2.21e-05,-1.8e-05,-1.4e-05,-9.85e-06,-5.15e-06,6.358e-07,8.367e-06,2.022e-05,3.063e-05,6.439e-05,0.0001057,0.0001301,0.0001786,0.0004536,0.0007355,-2.57e-05,-2.03e-05,-1.58e-05,-1.15e-05,-7.01e-06,-1.93e-06,4.109e-06,1.239e-05,2.59e-05,3.677e-05,7.799e-05,0.0001337,0.0001646,0.0002267,0.0005162,0.0008162,-19.7
177108,-9.2e-06,0,8.021e-06,1.524e-05,2.283e-05,3.086e-05,4.018e-05,5.363e-05,7.14e-05,8.468e-05,0.0001194,0.0001916,0.000209,0.0002559,0.0004799,0.0006925,-7.84e-06,-3.3e-07,6.156e-06,1.331e-05,2.198e-05,3.215e-05,4.333e-05,5.586e-05,7.703e-05,9.106e-05,0.000137,0.0001912,0.0002133,0.0002663,0.0004997,0.0007242,-2.2e-05,-1.66e-05,-1.22e-05,-7.34e-06,-1.61e-06,5.625e-06,1.624e-05,3.483e-05,5.237e-05,7.236e-05,0.000109,0.0001714,0.0002055,0.0002472,0.0004857,0.0007402,-1.39e-05,-7.99e-06,-3.37e-06,7.451e-07,4.587e-06,8.36e-06,1.231e-05,1.671e-05,2.219e-05,2.606e-05,3.544e-05,4.763e-05,5.468e-05,0.0001489,0.0003965,0.0005898,-3.55e-05,-3.15e-05,-2.84e-05,-2.56e-05,-2.29e-05,-2.02e-05,-1.74e-05,-1.4e-05,-9.59e-06,-6.3e-06,3.441e-06,1.586e-05,2.303e-05,3.696e-05,0.0001228,0.0002972,0.0
92746,-9.34e-06,0,7.557e-06,1.508e-05,2.314e-05,3.293e-05,4.324e-05,5.603e-05,7.444e-05,8.981e-05,0.0001247,0.000171,0.0001972,0.0002509,0.0004744,0.0007132,-2.16e-05,-1.61e-05,-1.12e-05,-6.35e-06,-7.45e-07,7.116e-06,2.194e-05,4.595e-05,6.335e-05,7.42e-05,0.0001215,0.0001709,0.0001986,0.0002462,0.0004791,0.0006919,-2.08e-05,-1.55e-05,-1.06e-05,-5.28e-06,1.271e-06,1.205e-05,2.668e-05,4.628e-05,6.19e-05,7.371e-05,0.0001151,0.0001822,0.0002156,0.0002655,0.000508,0.0007263,-2.1e-05,-1.52e-05,-1.05e-05,-6.22e-06,-2.04e-06,2.133e-06,6.472e-06,1.127e-05,1.717e-05,2.119e-05,3.115e-05,4.169e-05,4.684e-05,5.631e-05,0.000313,0.0005262,-3.53e-05,-3.13e-05,-2.82e-05,-2.53e-05,-2.25e-05,-1.97e-05,-1.68e-05,-1.33e-05,-8.69e-06,-5.16e-06,4.755e-06,2.05e-05,2.966e-05,5.1e-05,0.0001374,0.0003144,-3.969
41801,-7.24e-06,0,6.417e-06,1.243e-05,1.821e-05,2.457e-05,3.184e-05,4.064e-05,5.681e-05,7.041e-05,0.0001035,0.0001547,0.000175,0.0002305,0.0004617,0.0006954,-1.07e-05,-2.95e-06,4.378e-06,1.195e-05,2.012e-05,2.922e-05,3.917e-05,5.131e-05,7.188e-05,8.656e-05,0.0001387,0.0002003,0.0002276,0.0002985,0.0005843,0.000885,8.418e-06,2.297e-05,3.592e-05,4.765e-05,5.82e-05,7.454e-05,8.755e-05,0.0001099,0.0001379,0.0001564,0.0002267,0.0002835,0.0003132,0.0003843,0.0006634,0.0010214,-3.28e-05,-2.76e-05,-2.31e-05,-1.85e-05,-1.35e-05,-7.58e-06,-3.79e-07,9.196e-06,2.4e-05,3.493e-05,7.073e-05,0.0001193,0.0001481,0.0002014,0.0004971,0.0008123,-2.64e-05,-1.99e-05,-1.45e-05,-9.2e-06,-3.25e-06,3.401e-06,1.196e-05,2.267e-05,4.119e-05,5.429e-05,9.953e-05,0.0001599,0.0001972,0.0002557,0.0005507,0.000865,-21.034
2771,-7.94e-06,0,6.689e-06,1.282e-05,1.902e-05,2.618e-05,3.469e-05,4.597e-05,6.08e-05,7.697e-05,0.0001183,0.0001636,0.0001981,0.0002474,0.0004774,0.000686,-7.8e-06,3.686e-07,7.853e-06,1.565e-05,2.306e-05,3.286e-05,4.333e-05,5.599e-05,7.633e-05,9.132e-05,0.0001439,0.0001965,0.0002227,0.0002739,0.0005126,0.000735,-8.98e-06,1.559e-06,9.976e-06,1.895e-05,2.912e-05,3.962e-05,5.24e-05,6.77e-05,9.522e-05,0.0001139,0.0001743,0.0002082,0.0002342,0.0003024,0.0005555,0.0007873,-2.33e-05,-1.84e-05,-1.46e-05,-1.12e-05,-7.81e-06,-4.17e-06,2.386e-08,5.354e-06,1.325e-05,2.049e-05,4.631e-05,8.434e-05,0.000106,0.0001447,0.0003638,0.0005695,-3.37e-05,-2.99e-05,-2.69e-05,-2.42e-05,-2.14e-05,-1.86e-05,-1.54e-05,-1.15e-05,-6.22e-06,-2.05e-06,1.111e-05,5.043e-05,6.95e-05,9.615e-05,0.0002502,0.000449,-9.988
5077,-4.23e-06,0,3.745e-06,7.563e-06,1.182e-05,1.693e-05,2.342e-05,3.213e-05,4.523e-05,5.57e-05,7.992e-05,0.0001064,0.0001178,0.0001371,0.0003195,0.000516,-8.56e-06,-3.33e-06,1.931e-06,7.734e-06,1.408e-05,2.122e-05,2.968e-05,3.96e-05,5.24e-05,6.252e-05,8.792e-05,0.0001286,0.0001594,0.0002244,0.0004935,0.0007611,4.633e-05,5.86e-05,6.832e-05,7.912e-05,9.333e-05,0.0001043,0.0001188,0.0001322,0.0001584,0.0001798,0.0002263,0.0002821,0.0003211,0.0003835,0.0006635,0.0009861,-1.91e-06,3.876e-06,8.728e-06,1.341e-05,1.833e-05,2.367e-05,3.002e-05,3.843e-05,5.095e-05,6.03e-05,9.272e-05,0.0001332,0.0001556,0.0001998,0.0004475,0.0007132,2.411e-05,3.34e-05,4.129e-05,4.913e-05,5.726e-05,6.611e-05,7.69e-05,8.98e-05,0.0001099,0.0001245,0.0001615,0.0002309,0.0002554,0.0003088,0.000567,0.0008281,-41.01
75769,-4.64e-06,0,3.905e-06,7.658e-06,1.155e-05,1.585e-05,2.1e-05,2.768e-05,3.734e-05,4.53e-05,7.041e-05,9.29e-05,0.0001067,0.0001368,0.0003476,0.0005618,-8.47e-06,-3.39e-06,1.117e-06,5.811e-06,1.102e-05,1.689e-05,2.361e-05,3.17e-05,4.354e-05,5.247e-05,8.001e-05,0.0001418,0.0001761,0.0002429,0.0005042,0.0007677,4.347e-05,5.627e-05,6.592e-05,7.798e-05,8.771e-05,9.893e-05,0.0001191,0.0001375,0.0001579,0.0001869,0.0002248,0.0002808,0.0003263,0.0003797,0.0006358,0.0009329,-1.33e-05,-8.24e-06,-3.68e-06,9.155e-07,5.733e-06,1.111e-05,1.79e-05,2.725e-05,4.079e-05,5.228e-05,8.161e-05,0.0001299,0.0001569,0.0002034,0.0004677,0.0007541,1.642e-05,2.64e-05,3.542e-05,4.409e-05,5.308e-05,6.397e-05,7.608e-05,9.037e-05,0.0001102,0.0001276,0.0001584,0.0002386,0.0002665,0.0003249,0.0005971,0.0008482,-36.116
86956,-7.92e-06,0,6.455e-06,1.26e-05,1.874e-05,2.56e-05,3.453e-05,4.526e-05,6.022e-05,7.154e-05,0.0001106,0.0001518,0.0001841,0.0002291,0.0004741,0.0007216,-5.97e-06,2.726e-06,1.024e-05,1.759e-05,2.544e-05,3.421e-05,4.448e-05,5.793e-05,7.905e-05,9.415e-05,0.0001554,0.0002089,0.0002407,0.0003021,0.0005996,0.0008951,1.367e-05,2.651e-05,4.045e-05,5.416e-05,6.836e-05,8.247e-05,9.547e-05,0.0001177,0.0001449,0.0001698,0.0002146,0.0002388,0.0003117,0.0003712,0.0006926,0.0009437,-2.71e-05,-2.22e-05,-1.81e-05,-1.41e-05,-1e-05,-5.36e-06,2.362e-07,7.449e-06,1.803e-05,2.814e-05,5.789e-05,9.678e-05,0.0001182,0.0001631,0.0004288,0.0007187,-2.55e-05,-2e-05,-1.54e-05,-1.09e-05,-6.27e-06,-9.3e-07,5.449e-06,1.374e-05,2.69e-05,3.945e-05,7.309e-05,0.0001243,0.0001569,0.0002159,0.0005089,0.0008195,-19.7
5127,-5.26e-06,0,3.851e-06,7.229e-06,1.053e-05,1.408e-05,1.832e-05,2.411e-05,3.412e-05,4.954e-05,7.416e-05,9.542e-05,0.0001056,0.0001249,0.0003251,0.0005461,-1.67e-05,-1.18e-05,-7.08e-06,-1.67e-06,4.612e-06,1.182e-05,2.007e-05,2.98e-05,4.397e-05,5.309e-05,8.056e-05,0.0001215,0.0001532,0.0002113,0.0004776,0.0007296,3.666e-05,4.836e-05,5.773e-05,6.961e-05,8.17e-05,9.254e-05,0.0001077,0.0001268,0.0001526,0.000186,0.0002141,0.0002717,0.0003234,0.0003803,0.0006659,0.0009519,-1.27e-05,-7.21e-06,-2.52e-06,2.059e-06,6.861e-06,1.222e-05,1.868e-05,2.707e-05,4.026e-05,5.034e-05,7.656e-05,0.0001206,0.0001433,0.0001868,0.0004288,0.0006859,1.473e-05,2.469e-05,3.298e-05,4.142e-05,5.007e-05,5.943e-05,7.067e-05,8.553e-05,0.0001038,0.0001211,0.0001669,0.0002221,0.0002522,0.0003101,0.000579,0.0008303,-39.4
157619,-8.37e-06,0,7.432e-06,1.528e-05,2.337e-05,3.139e-05,4.119e-05,5.453e-05,7.204e-05,8.582e-05,0.0001342,0.0001786,0.0002021,0.0002567,0.0004744,0.0006887,-8.59e-06,-4.22e-07,7.046e-06,1.51e-05,2.312e-05,3.151e-05,4.191e-05,5.575e-05,7.325e-05,8.491e-05,0.0001486,0.0001884,0.0002185,0.0002616,0.0004835,0.0007025,-2.39e-05,-1.73e-05,-1.23e-05,-7.3e-06,-1.55e-06,4.799e-06,1.551e-05,3.34e-05,4.983e-05,6.168e-05,0.0001342,0.000163,0.000189,0.0002401,0.0004849,0.000703,-1.8e-05,-1.23e-05,-7.93e-06,-3.96e-06,-1.99e-07,3.575e-06,7.527e-06,1.19e-05,1.743e-05,2.137e-05,3.106e-05,4.291e-05,4.907e-05,6.431e-05,0.0003705,0.0005729,-3.61e-05,-3.2e-05,-2.89e-05,-2.61e-05,-2.34e-05,-2.07e-05,-1.78e-05,-1.44e-05,-1e-05,-6.62e-06,3.066e-06,1.661e-05,2.474e-05,4.064e-05,0.000129,0.0003033,0.0
18047,-4.48e-06,0,3.836e-06,7.632e-06,1.175e-05,1.666e-05,2.296e-05,3.128e-05,4.376e-05,5.419e-05,8.107e-05,0.0001036,0.0001181,0.0001426,0.00034,0.0005427,-9.45e-06,-4.39e-06,5.18e-07,5.799e-06,1.169e-05,1.862e-05,2.661e-05,3.548e-05,4.72e-05,5.562e-05,8.587e-05,0.0001154,0.0001507,0.0002153,0.0004861,0.0007395,4.207e-05,5.296e-05,6.43e-05,7.908e-05,8.974e-05,0.0001028,0.000116,0.0001336,0.000158,0.0001776,0.0002322,0.0002799,0.0003256,0.0003818,0.0006574,0.0009273,-1.05e-05,-5.26e-06,-5.73e-07,4.154e-06,9.283e-06,1.508e-05,2.216e-05,3.133e-05,4.55e-05,5.687e-05,9.307e-05,0.0001411,0.0001692,0.0002195,0.0004822,0.0007632,1.872e-05,2.847e-05,3.753e-05,4.574e-05,5.516e-05,6.609e-05,7.749e-05,9.168e-05,0.0001109,0.00013,0.000177,0.0002335,0.0002637,0.0003215,0.0005831,0.0008556,-36.116
85062,-4.68e-06,0,3.839e-06,7.493e-06,1.135e-05,1.578e-05,2.114e-05,2.82e-05,3.938e-05,4.7e-05,6.777e-05,9.498e-05,0.0001109,0.000137,0.000342,0.0005473,-8.83e-06,-4.09e-06,2.616e-07,4.958e-06,1.022e-05,1.626e-05,2.322e-05,3.165e-05,4.295e-05,5.03e-05,6.937e-05,0.0001151,0.0001542,0.0002187,0.0004981,0.0007581,4.148e-05,5.602e-05,6.757e-05,7.878e-05,9.281e-05,0.0001021,0.0001142,0.0001362,0.0001599,0.0001808,0.0002341,0.00028,0.0003244,0.0003777,0.0006609,0.0009575,-1.15e-05,-6.37e-06,-1.68e-06,3.058e-06,8.155e-06,1.388e-05,2.065e-05,2.952e-05,4.285e-05,5.388e-05,8.537e-05,0.0001372,0.000165,0.0002128,0.0004809,0.0007691,1.799e-05,2.888e-05,3.872e-05,4.763e-05,5.709e-05,6.789e-05,8.097e-05,9.502e-05,0.0001157,0.0001317,0.0001821,0.0002341,0.0002673,0.0003215,0.0005971,0.0008675,-36.116
26194,-4.61e-06,0,4.448e-06,9.415e-06,1.534e-05,2.288e-05,3.251e-05,4.397e-05,6.044e-05,7.302e-05,0.000102,0.0001463,0.0001624,0.0001906,0.0003658,0.0005657,-7.34e-06,-9.87e-07,5.574e-06,1.232e-05,1.936e-05,2.661e-05,3.457e-05,4.481e-05,5.784e-05,6.774e-05,9.481e-05,0.0001351,0.0001587,0.0001989,0.0004889,0.0007508,4.504e-05,5.915e-05,6.975e-05,8.052e-05,9.101e-05,0.0001027,0.0001163,0.0001315,0.000158,0.0001763,0.0002228,0.0002789,0.0003316,0.0003814,0.0006673,0.0009091,2.482e-07,6.2e-06,1.14e-05,1.663e-05,2.219e-05,2.857e-05,3.622e-05,4.584e-05,6.053e-05,7.286e-05,0.0001116,0.000162,0.0001936,0.0002483,0.0005414,0.0008339,2.697e-05,3.756e-05,4.624e-05,5.516e-05,6.418e-05,7.436e-05,8.625e-05,0.000101,0.0001227,0.0001379,0.0001868,0.0002458,0.0002772,0.0003335,0.0005944,0.0008694,-41.01
